DATAFLOW,LAST UPDATE,freq,indic_ppp,ppp_cat18,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2022,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2023,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Ireland,2024,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2022,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2023,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Iceland,2024,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2022,400,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2023,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Italy,2024,500,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2022,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2023,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Japan,2024,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2018,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2019,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2020,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2021,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2022,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2023,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Lithuania,2024,300,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,1995,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,1996,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,1997,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,1998,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,1999,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2000,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2001,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2002,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2003,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2004,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2005,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2006,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2007,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2008,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2009,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2010,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2011,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2012,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2013,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2014,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2015,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2016,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2017,,,
ESTAT:PRC_PPP_IND_1(1.0),13/01/26 23:00:00,Annual,Real expenditure per capita (in PPS_EU27_2020),Cereals and cereal products,Luxembourg,2018,,,
