DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Portugal,2026,11424031,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2015,19870647,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2016,19760585,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2017,19643949,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2018,19533481,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2019,19414458,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2020,19328838,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2021,19201662,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2022,19043098,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2023,19055228,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2024,19067576,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2025,19043151,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Romania,2026,19041322,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2015,7114393,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2016,7076372,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2017,7040272,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2018,7001444,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2019,6963764,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2020,6926705,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2021,6871547,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2022,6797105,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2023,6641197,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2024,6605168,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2025,6567783,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Serbia,2026,6532019,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2015,9747355,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2016,9851017,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2017,9995153,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2018,10120242,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2019,10230185,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2020,10327589,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2021,10379295,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2022,10452326,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2023,10521556,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2024,10551707,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2025,10587710,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Sweden,2026,10605529,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2015,2062874,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2016,2064188,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2017,2065895,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2018,2066880,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2019,2080908,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2020,2095861,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2021,2108977,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2022,2107180,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2023,2116972,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2024,2123949,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2025,2130850,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovenia,2026,2135107,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2015,5421349,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2016,5426252,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2017,5435343,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2018,5443120,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2019,5450421,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2020,5457873,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2021,5459781,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2022,5434712,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2023,5428792,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2024,5424687,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2025,5419451,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Slovakia,2026,5409407,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2015,32789,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2016,33005,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2017,33196,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2018,34453,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2019,34590,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2020,34735,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2021,34805,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2022,33698,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,San Marino,2023,33812,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2015,77695904,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2016,78741053,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2017,79814871,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2018,80810525,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2019,82003882,be,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2020,83154997,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2021,83614362,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2022,84680273,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2023,85279553,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2024,85372377,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Türkiye,2025,85664944,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Ukraine,2015,42759661,b,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Ukraine,2016,42590879,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Ukraine,2017,42414905,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Ukraine,2018,42216766,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Ukraine,2019,41983564,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Ukraine,2020,41732779,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Ukraine,2022,40997698,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2015,64852826,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2016,65346400,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2017,65785067,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2018,66125510,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2019,66457117,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2020,66683687,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2021,66858928,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2022,67307061,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2023,68081159,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2024,68903810,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2025,69384219,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,United Kingdom,2026,69554275,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2015,1804944,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2016,1771604,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2017,1783531,e,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2018,1798506,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2019,1795666,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2020,1782115,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2021,1798186,,
ESTAT:TPS00001(1.0),21/07/26 23:00:00,Annual,Population on 1 January - total,Kosovo*,2022,1773971,,
