panstwo,rok,cena_energii_eur_kwh,cena_benzyny_eur_litr,cena_diesla_eur_litr,koszt_100_km_ev,koszt_100_km_benzyna,koszt_100_km_diesel,relacja_kosztu_ev_do_benzyny,relacja_kosztu_ev_do_diesla
Szwecja,2012,0.20550000000000002,1.710400612244898,1.6668367346938775,3.6990000000000003,11.972804285714286,10.001020408163265,0.3089501767279011,0.36986225895316804
Szwecja,2013,0.20735,1.6717629999999999,1.6463898000000001,3.7323,11.702340999999999,9.878338800000002,0.3189361855033963,0.3778266847863124
Szwecja,2014,0.1917,1.5726628571428571,1.5392897959183671,3.4506,11.00864,9.235738775510203,0.3134447125167142,0.3736138584982208
Szwecja,2015,0.18730000000000002,1.4094679591836734,1.3749816326530613,3.3714000000000004,9.866275714285713,8.249889795918367,0.34170948568956333,0.4086600043636947
Szwecja,2016,0.19385000000000002,1.3844370000000001,1.3380750000000001,3.4893000000000005,9.691059000000001,8.028450000000001,0.3600535297535595,0.4346168936718794
Szwecja,2017,0.19840000000000002,1.4555204000000002,1.4263051999999998,3.5712,10.1886428,8.557831199999999,0.3505079204464799,0.41730199118673905
Szwecja,2018,0.19795000000000001,1.4989152,1.5109506,3.5631000000000004,10.4924064,9.065703599999999,0.339588447508095,0.3930307185423535
Szwecja,2019,0.20425,1.4823740816326532,1.5111520408163264,3.6765,10.376618571428573,9.066912244897958,0.35430617158108063,0.405485340620651
Szwecja,2020,0.19655,1.3490638000000001,1.3765388,3.5379,9.443446600000001,8.2592328,0.3746407588093948,0.4283569776602011
Szwecja,2021,0.2359,1.6098691836734693,1.6770442857142858,4.2462,11.269084285714285,10.062265714285715,0.376800802296143,0.42199243396758407
Szwecja,2022,0.2509,1.9390135294117647,2.2955378431372546,4.5162,13.573094705882353,13.773227058823528,0.3327317828293613,0.32789701213172057
Szwecja,2023,0.24214999999999998,1.739945576923077,2.0233971153846153,4.3587,12.179619038461539,12.140382692307693,0.35786833613069774,0.359024926188013
Szwecja,2024,0.23925000000000002,1.5756530334826546,1.5756488782027895,4.306500000000001,11.029571234378583,9.453893269216737,0.3904503546408831,0.4555266150531439
Szwecja,2025,0.26825,1.4351351264890069,1.5093700286864589,4.8285,10.045945885423048,9.056220172118753,0.4806416493847822,0.5331694579230118
Słowacja,2008,0.14735,1.2445716326530611,1.335575714285714,2.6523000000000003,8.712001428571428,8.013454285714285,0.30444209883869566,0.33098086111607306
Słowacja,2009,0.155,1.1065999999999998,1.09548,2.79,7.746199999999998,6.57288,0.3601766027213344,0.42447146456347906
Słowacja,2010,0.15785,1.2461836734693876,1.112142857142857,2.8413,8.723285714285714,6.672857142857143,0.32571442608453566,0.42579961464354527
Słowacja,2011,0.1696,1.442710612244898,1.3362989795918367,3.0528,10.098974285714286,8.017793877551021,0.3022881248760482,0.3807531157102353
Słowacja,2012,0.1719,1.5422244897959183,1.4406122448979592,3.0942,10.795571428571428,8.643673469387755,0.2866175283515727,0.357972800679983
Słowacja,2013,0.1688,1.4880799999999998,1.39064,3.0384,10.416559999999999,8.34384,0.2916893868993219,0.36414888109072086
Słowacja,2014,0.1515,1.4547346938775512,1.3387755102040817,2.727,10.183142857142858,8.03265306122449,0.26779551639965204,0.33948932926829267
Słowacja,2015,0.15115,1.2913265306122448,1.140877551020408,2.7207,9.039285714285713,6.845265306122449,0.30098617147372586,0.39745720265459816
Słowacja,2016,0.14800000000000002,1.2062,1.03464,2.6640000000000006,8.4434,6.20784,0.315512708150745,0.42913477151472984
Słowacja,2017,0.14384999999999998,1.28496,1.13058,2.5892999999999997,8.994720000000001,6.783479999999999,0.2878688830780724,0.38170673459640186
Słowacja,2018,0.15139999999999998,1.36246,1.2452999999999999,2.7251999999999996,9.53722,7.471799999999999,0.28574364437435645,0.3647313900264996
Słowacja,2019,0.15810000000000002,1.3253265306122448,1.2287142857142859,2.8458000000000006,9.277285714285714,7.372285714285715,0.30674920312283466,0.386013254272759
Słowacja,2020,0.17049999999999998,1.17968,1.0653599999999999,3.069,8.257760000000001,6.392159999999999,0.3716504233593613,0.4801193962604191
Słowacja,2021,0.1646,1.3849183673469387,1.238204081632653,2.9628,9.69442857142857,7.429224489795917,0.30561883850812693,0.39880340189873426
Słowacja,2022,0.184,1.69078431372549,1.7159803921568628,3.312,11.83549019607843,10.295882352941177,0.27983631815244947,0.3216819973718791
Słowacja,2023,0.19175,1.5921346153846154,1.5530576923076924,3.4515000000000002,11.144942307692308,9.318346153846154,0.30969204727221905,0.3703983456952167
Słowacja,2024,0.17880000000000001,1.572811320754717,1.5003584905660377,3.2184000000000004,11.009679245283019,9.002150943396225,0.29232459259690874,0.35751455626957085
Słowacja,2025,0.187,1.5205384615384614,1.4630961538461538,3.366,10.64376923076923,8.778576923076923,0.3162413546386835,0.38343344593262446
Słowenia,2008,0.11515,1.0794285714285714,1.138877551020408,2.0727,7.556,6.833265306122449,0.27431180518793014,0.3033249708807455
Słowenia,2009,0.13435,1.0484200000000001,1.00856,2.4183,7.338940000000001,6.051359999999999,0.32951625166577186,0.3996291742682637
Słowenia,2010,0.14135,1.1989795918367347,1.1461836734693878,2.5443000000000002,8.392857142857142,6.877102040816327,0.30315063829787237,0.3699668821109984
Słowenia,2011,0.14665,1.289204081632653,1.2415714285714288,2.6397,9.024428571428572,7.449428571428573,0.2925060549935888,0.354349326889886
Słowenia,2012,0.1542,1.4750204081632654,1.3610408163265306,2.7756,10.325142857142858,8.166244897959183,0.26881952515357793,0.33988694126643776
Słowenia,2013,0.16335,1.4895999999999998,1.37956,2.9402999999999997,10.4272,8.27736,0.2819836581249041,0.3552219548261764
Słowenia,2014,0.16310000000000002,1.4546122448979593,1.3551836734693876,2.9358000000000004,10.182285714285715,8.131102040816327,0.2883242606206858,0.36105806879103675
Słowenia,2015,0.161,1.2905714285714287,1.1824489795918367,2.898,9.034,7.09469387755102,0.3207881337170688,0.40847428374180195
Słowenia,2016,0.16235,1.1943482,1.0748103999999998,2.9223,8.3604374,6.448862399999999,0.34953912818006383,0.4531496904012094
Słowenia,2017,0.1611,1.2695370000000001,1.1759838,2.8998,8.886759000000001,7.0559028,0.3263056869214074,0.4109750491460852
Słowenia,2018,0.16255,1.3257682,1.2813154,2.9259,9.280377399999999,7.6878924,0.3152781265123981,0.3805854514821253
Słowenia,2019,0.16499999999999998,1.2848479591836734,1.2503071428571428,2.9699999999999998,8.993935714285714,7.501842857142857,0.3302225070702402,0.3959027210456859
Słowenia,2020,0.15710000000000002,1.0673118,1.0616052,2.8278000000000003,7.4711826,6.369631200000001,0.37849429620419134,0.44395034990408866
Słowenia,2021,0.16865,1.222658775510204,1.2760242857142858,3.0357,8.558611428571428,7.656145714285715,0.3546953878366117,0.3965049926277712
Słowenia,2022,0.1673,1.4933331372549021,1.6367472549019608,3.0114,10.453331960784315,9.820483529411765,0.2880803949685392,0.30664477884220626
Słowenia,2023,0.2015,1.449540576923077,1.5433894230769232,3.6270000000000002,10.146784038461538,9.260336538461539,0.35745315818803297,0.3916704306518184
Słowenia,2024,0.20450000000000002,1.493025283018868,1.5258473584905663,3.681,10.451176981132075,9.155084150943399,0.35220913459273107,0.4020716728879752
Słowenia,2025,0.19655,1.4690328846153848,1.5096344230769232,3.5379,10.283230192307695,9.05780653846154,0.34404559013436303,0.3905912524160523
Turcja,2008,0.111,,,1.998,,,,
Turcja,2009,0.11615,,,2.0907,,,,
Turcja,2010,0.1358,,,2.4444,,,,
Turcja,2011,0.11815,,,2.1267,,,,
Turcja,2012,0.139,,,2.5020000000000002,,,,
Turcja,2013,0.14045,,,2.5281,,,,
Turcja,2014,0.1251,,,2.2518,,,,
Turcja,2015,0.1291,,,2.3238,,,,
Turcja,2016,0.1236,,,2.2248,,,,
Turcja,2017,0.10035,,,1.8062999999999998,,,,
Turcja,2018,0.08804999999999999,,,1.5848999999999998,,,,
Turcja,2019,0.0945,,,1.701,,,,
Turcja,2020,0.09085,,,1.6353,,,,
Turcja,2021,0.0811,,,1.4598,,,,
Turcja,2022,0.08990000000000001,,,1.6182,,,,
Turcja,2023,0.0702,,,1.2636,,,,
Turcja,2024,0.055400000000000005,,,0.9972000000000001,,,,
Turcja,2025,0.06265,,,1.1277,,,,
Wielka_Brytania,2008,0.15305000000000002,1.3647618367346939,1.4972142857142858,2.7549,9.553332857142857,8.983285714285715,0.2883705656649669,0.3066695291255188
Wielka_Brytania,2009,0.14365,1.1183176,1.168715,2.5857,7.828223199999999,7.01229,0.33030483852325526,0.368738315158101
Wielka_Brytania,2010,0.14175,1.3609522448979592,1.3879185714285713,2.5515,9.526665714285715,8.327511428571428,0.2678271786291291,0.30639405564138694
Wielka_Brytania,2011,0.15085,1.537570612244898,1.5991067346938777,2.7153,10.762994285714285,9.594640408163265,0.2522810964978413,0.28300174727650884
Wielka_Brytania,2012,0.17335,1.6771808163265307,1.7550144897959186,3.1203000000000003,11.740265714285716,10.530086938775511,0.2657776302458961,0.29632233980043887
Wielka_Brytania,2013,0.1769,1.5831264,1.6561513999999997,3.1842,11.081884800000001,9.936908399999998,0.2873337936160462,0.32044171806997845
Wielka_Brytania,2014,0.19655,1.5863832653061225,1.6603414285714284,3.5379,11.104682857142858,9.962048571428571,0.31859532104731103,0.3551377986799617
Wielka_Brytania,2015,0.21539999999999998,1.5355140816326531,1.588647755102041,3.8771999999999998,10.748598571428571,9.531886530612246,0.36071679244829125,0.40676103177981937
Wielka_Brytania,2016,0.1891,1.3308656,1.348065,3.4038,9.316059200000002,8.08839,0.3653690822402674,0.4208254053031567
Wielka_Brytania,2017,0.18109999999999998,1.341021,1.3716206,3.2598,9.387147,8.2297236,0.3472620594947538,0.39610078763763096
Wielka_Brytania,2018,0.19555,1.4164348,1.4708320000000001,3.5199,9.9150436,8.824992000000002,0.3550060032010348,0.3988558856483948
Wielka_Brytania,2019,0.21660000000000001,1.4235985714285715,1.5006791836734694,3.8988000000000005,9.96519,9.004075102040817,0.3912419130994994,0.4330039405286967
Wielka_Brytania,2020,0.2203,1.283807,1.3439108,3.9654,8.986649,8.0634648,0.4412545766503176,0.49177370998134695
Wielka_Brytania,2021,,,,,,,,
Wielka_Brytania,2022,,,,,,,,
Wielka_Brytania,2023,,,,,,,,
Wielka_Brytania,2024,,,,,,,,
Wielka_Brytania,2025,,,,,,,,
Węgry,2008,0.15505,1.179477142857143,1.2400355102040816,2.7908999999999997,8.25634,7.44021306122449,0.3380311372835905,0.3751102256123672
Węgry,2009,0.15725,0.9988938,0.956678,2.8305,6.9922566,5.740068,0.4048049380796465,0.49311262514660104
Węgry,2010,0.16375,1.2227826530612245,1.1594851020408161,2.9475000000000002,8.55947857142857,6.956910612244897,0.3443550883857245,0.4236794411030794
Węgry,2011,0.16175,1.372098979591837,1.3587440816326533,2.9115,9.60469285714286,8.15246448979592,0.30313306664822326,0.35713127038384485
Węgry,2012,0.15835,1.479315918367347,1.5048495918367348,2.8503,10.35521142857143,9.02909755102041,0.27525270919487327,0.3156793892073829
Węgry,2013,0.13615,1.4079635999999998,1.435514,2.4507,9.855745199999998,8.613084,0.24865699653030807,0.2845322302673467
Węgry,2014,0.1174,1.3260777551020408,1.3547920408163265,2.1132,9.282544285714286,8.12875224489796,0.2276531018820117,0.25996609766601725
Węgry,2015,0.1136,1.1580304081632653,1.16224693877551,2.0448,8.106212857142857,6.97348163265306,0.2522509630620182,0.2932251216415775
Węgry,2016,0.11195,1.0690575999999998,1.0640164,2.0151,7.483403199999999,6.384098400000001,0.2692758823953252,0.3156436310568145
Węgry,2017,0.11295,1.1473538,1.1575464,2.0331,8.031476600000001,6.945278399999999,0.25314149579916595,0.29273124602175776
Węgry,2018,0.11205,1.1972828,1.2409744,2.0169,8.3809796,7.445846400000001,0.2406520593368346,0.2708758536840083
Węgry,2019,0.11085,1.1715461224489796,1.2257210204081632,1.9953,8.200822857142857,7.354326122448979,0.24330485303216962,0.2713096980985619
Węgry,2020,0.10200000000000001,1.022405,1.0555258,1.836,7.156835,6.333154800000001,0.2565379808253229,0.28990290905253097
Węgry,2021,0.10065,1.2363522448979594,1.248298367346939,1.8117,8.654465714285715,7.489790204081634,0.20933701279900746,0.2418892853651223
Węgry,2022,0.1016,1.289545882352941,1.4781660784313726,1.8288,9.026821176470587,8.868996470588236,0.20259623673137234,0.20620145763556774
Węgry,2023,0.11445,1.5836482692307694,1.6188419230769229,2.0601,11.085537884615386,9.713051538461537,0.18583672000787857,0.21209606392413952
Węgry,2024,0.1063,1.533441165446103,1.5696377297996194,1.9134000000000002,10.734088158122722,9.417826378797717,0.17825454494260773,0.20316789915639383
Węgry,2025,0.1061,1.4834297523705224,1.5107649818510205,1.9098,10.384008266593657,9.064589891106124,0.18391741907063078,0.21068796525188996
Włochy,2008,0.2129,1.3875367346938776,1.3517338775510204,3.8322000000000003,9.712757142857143,8.110403265306122,0.39455326058659235,0.4725042485116622
Włochy,2009,0.20475,1.234138,1.0814589999999997,3.6854999999999998,8.638966,6.488753999999998,0.4266135553722517,0.5679826974485396
Włochy,2010,0.19425,1.3631312244897957,1.2138748979591838,3.4965,9.541918571428571,7.283249387755102,0.36643574076073054,0.4800741830807633
Włochy,2011,0.2026,1.5512561224489796,1.4428367346938775,3.6468,10.858792857142857,8.657020408163266,0.3358384350799319,0.42125348307613963
Włochy,2012,0.22144999999999998,1.788211836734694,1.7067322448979594,3.9860999999999995,12.517482857142857,10.240393469387756,0.31844261705742294,0.38925262119232973
Włochy,2013,0.23075,1.7487510204081633,1.6580797959183673,4.1535,12.241257142857144,9.948478775510203,0.33930338620683215,0.4175010163588543
Włochy,2014,0.23920000000000002,1.7162004081632651,1.612615714285714,4.3056,12.013402857142855,9.675694285714284,0.35839970166654345,0.4449913228818132
Włochy,2015,0.2439,1.537684489795918,1.4085716326530613,4.3902,10.763791428571427,8.451429795918369,0.40786743492136474,0.5194623993824399
Włochy,2016,0.23015,1.4432364000000002,1.2809222,4.1427,10.102654800000002,7.6855332,0.4100605318118955,0.5390257113195477
Włochy,2017,0.2106,1.5276387999999999,1.3825096,3.7908,10.693471599999999,8.2950576,0.3544966631790559,0.45699501833477324
Włochy,2018,0.21139999999999998,1.6042421999999998,1.4907620000000001,3.8051999999999997,11.229695399999999,8.944572,0.3388515773989738,0.4254200200971046
Włochy,2019,0.2321,1.5724161224489797,1.4782626530612244,4.1778,11.006912857142858,8.869575918367346,0.3795614677996516,0.4710259023036834
Włochy,2020,0.21894999999999998,1.4319976,1.317785,3.9410999999999996,10.0239832,7.90671,0.3931670595776736,0.4984500506531793
Włochy,2021,0.23095,1.6250157142857145,1.4860389795918367,4.1571,11.375110000000001,8.91623387755102,0.365455806581211,0.4662394523394681
Włochy,2022,0.3378,1.813873137254902,1.8153539215686276,6.0804,12.697111960784314,10.892123529411766,0.4788805532139615,0.5582382520342546
Włochy,2023,0.35645,1.8664192307692309,1.7947709615384615,6.4161,13.064934615384615,10.76862576923077,0.4910931580510721,0.5958141862755361
Włochy,2024,0.31925000000000003,1.8205828301886793,1.7170041509433964,5.746500000000001,12.744079811320756,10.302024905660378,0.4509152551677603,0.5578029613229362
Włochy,2025,0.31284999999999996,1.7332932692307692,1.6531128846153844,5.6312999999999995,12.133052884615385,9.918677307692306,0.4641288596986537,0.5677470720448498
Łotwa,2008,0.09225,1.0317510204081635,1.102614693877551,1.6604999999999999,7.222257142857144,6.615688163265306,0.22991427294197694,0.2509942970438357
Łotwa,2009,0.1053,0.958305,0.9174905999999999,1.8954,6.7081349999999995,5.5049436,0.28255245310358246,0.34430870463414015
Łotwa,2010,0.10485,1.0863461224489794,1.063844693877551,1.8873,7.604422857142856,6.383068163265306,0.24818451517688206,0.2956728569595186
Łotwa,2011,0.1255,1.27885,1.2705191836734693,2.259,8.95195,7.623115102040815,0.25234725395025664,0.2963355491504036
Łotwa,2012,0.13755,1.4088404081632653,1.37172693877551,2.4759,9.861882857142858,8.23036163265306,0.25105753494189315,0.30082517761760763
Łotwa,2013,0.1368,1.3514738,1.3086689999999999,2.4624,9.460316599999999,7.852013999999999,0.2602872719925674,0.3136010710118449
Łotwa,2014,0.1333,1.2919183673469388,1.2600255102040816,2.3994,9.04342857142857,7.56015306122449,0.2653197270314672,0.3173745267548033
Łotwa,2015,0.16425,1.1294914285714286,1.0630510204081633,2.9565,7.90644,6.37830612244898,0.3739356777513015,0.46352431872066346
Łotwa,2016,0.1626,1.070633,0.9505183999999999,2.9268,7.494431,5.703110399999999,0.39052998152895135,0.5131936425428483
Łotwa,2017,0.15839999999999999,1.1506856,1.045764,2.8511999999999995,8.054799200000001,6.274583999999999,0.3539753045612855,0.4544046266652897
Łotwa,2018,0.1521,1.2707891999999998,1.1918534,2.7378,8.8955244,7.1511204,0.3077727491815997,0.3828490987230477
Łotwa,2019,0.16344999999999998,1.258,1.1977569387755103,2.9421,8.806000000000001,7.186541632653062,0.3341017488076311,0.40939023947654535
Łotwa,2020,0.1426,1.1444834000000002,1.046805,2.5668,8.0113838,6.28083,0.3203940872237328,0.4086721022540015
Łotwa,2021,0.16444999999999999,1.3378542857142857,1.2297677551020407,2.9600999999999997,9.36498,7.378606530612244,0.3160818282580422,0.401173309312427
Łotwa,2022,0.23755,1.7780054901960785,1.7719703921568628,4.2759,12.44603843137255,10.631822352941176,0.34355510177614434,0.40217940613135994
Łotwa,2023,0.2914,1.6421236538461539,1.5944932692307692,5.2452,11.494865576923077,9.566959615384615,0.45630807641023535,0.5482619568671745
Łotwa,2024,0.24769999999999998,1.6306892452830188,1.5915243396226415,4.4586,11.414824716981132,9.549146037735849,0.3905973250178091,0.46691086117865643
Łotwa,2025,0.24459999999999998,1.5549219230769231,1.5221976923076923,4.4028,10.884453461538461,9.133186153846154,0.40450354402798716,0.4820661624361942
